id,title,genre,director,cast,synopsis,image_url,pred_genre_CLIP,pred_genre_BERT,pred_genre_BERT-CLIP,pred_genres_MM,Action_CLIP_prob,Adventure_CLIP_prob,Animation_CLIP_prob,Biography_CLIP_prob,Comedy_CLIP_prob,Crime_CLIP_prob,Documentary_CLIP_prob,Drama_CLIP_prob,Family_CLIP_prob,Fantasy_CLIP_prob,Game-Show_CLIP_prob,History_CLIP_prob,Music_CLIP_prob,Mystery_CLIP_prob,News_CLIP_prob,Reality-TV_CLIP_prob,Romance_CLIP_prob,Sci-Fi_CLIP_prob,Sport_CLIP_prob,Talk-Show_CLIP_prob,Action_BERT_prob,Adventure_BERT_prob,Animation_BERT_prob,Biography_BERT_prob,Comedy_BERT_prob,Crime_BERT_prob,Documentary_BERT_prob,Drama_BERT_prob,Family_BERT_prob,Fantasy_BERT_prob,Game-Show_BERT_prob,History_BERT_prob,Music_BERT_prob,Mystery_BERT_prob,News_BERT_prob,Reality-TV_BERT_prob,Romance_BERT_prob,Sci-Fi_BERT_prob,Sport_BERT_prob,Talk-Show_BERT_prob,Action_BERT-CLIP_prob,Adventure_BERT-CLIP_prob,Animation_BERT-CLIP_prob,Biography_BERT-CLIP_prob,Comedy_BERT-CLIP_prob,Crime_BERT-CLIP_prob,Documentary_BERT-CLIP_prob,Drama_BERT-CLIP_prob,Family_BERT-CLIP_prob,Fantasy_BERT-CLIP_prob,Game-Show_BERT-CLIP_prob,History_BERT-CLIP_prob,Music_BERT-CLIP_prob,Mystery_BERT-CLIP_prob,News_BERT-CLIP_prob,Reality-TV_BERT-CLIP_prob,Romance_BERT-CLIP_prob,Sci-Fi_BERT-CLIP_prob,Sport_BERT-CLIP_prob,Talk-Show_BERT-CLIP_prob,Action_MM_prob,Adventure_MM_prob,Animation_MM_prob,Biography_MM_prob,Comedy_MM_prob,Crime_MM_prob,Documentary_MM_prob,Drama_MM_prob,Family_MM_prob,Fantasy_MM_prob,Game-Show_MM_prob,History_MM_prob,Music_MM_prob,Mystery_MM_prob,News_MM_prob,Reality-TV_MM_prob,Romance_MM_prob,Sci-Fi_MM_prob,Sport_MM_prob,Talk-Show_MM_prob,Action_CLIP_pred,Adventure_CLIP_pred,Animation_CLIP_pred,Biography_CLIP_pred,Comedy_CLIP_pred,Crime_CLIP_pred,Documentary_CLIP_pred,Drama_CLIP_pred,Family_CLIP_pred,Fantasy_CLIP_pred,Game-Show_CLIP_pred,History_CLIP_pred,Music_CLIP_pred,Mystery_CLIP_pred,News_CLIP_pred,Reality-TV_CLIP_pred,Romance_CLIP_pred,Sci-Fi_CLIP_pred,Sport_CLIP_pred,Talk-Show_CLIP_pred,Action_BERT_pred,Adventure_BERT_pred,Animation_BERT_pred,Biography_BERT_pred,Comedy_BERT_pred,Crime_BERT_pred,Documentary_BERT_pred,Drama_BERT_pred,Family_BERT_pred,Fantasy_BERT_pred,Game-Show_BERT_pred,History_BERT_pred,Music_BERT_pred,Mystery_BERT_pred,News_BERT_pred,Reality-TV_BERT_pred,Romance_BERT_pred,Sci-Fi_BERT_pred,Sport_BERT_pred,Talk-Show_BERT_pred,Action_BERT-CLIP_pred,Adventure_BERT-CLIP_pred,Animation_BERT-CLIP_pred,Biography_BERT-CLIP_pred,Comedy_BERT-CLIP_pred,Crime_BERT-CLIP_pred,Documentary_BERT-CLIP_pred,Drama_BERT-CLIP_pred,Family_BERT-CLIP_pred,Fantasy_BERT-CLIP_pred,Game-Show_BERT-CLIP_pred,History_BERT-CLIP_pred,Music_BERT-CLIP_pred,Mystery_BERT-CLIP_pred,News_BERT-CLIP_pred,Reality-TV_BERT-CLIP_pred,Romance_BERT-CLIP_pred,Sci-Fi_BERT-CLIP_pred,Sport_BERT-CLIP_pred,Talk-Show_BERT-CLIP_pred,Action_MM_pred,Adventure_MM_pred,Animation_MM_pred,Biography_MM_pred,Comedy_MM_pred,Crime_MM_pred,Documentary_MM_pred,Drama_MM_pred,Family_MM_pred,Fantasy_MM_pred,Game-Show_MM_pred,History_MM_pred,Music_MM_pred,Mystery_MM_pred,News_MM_pred,Reality-TV_MM_pred,Romance_MM_pred,Sci-Fi_MM_pred,Sport_MM_pred,Talk-Show_MM_pred
tt2326935,Sunday Brunch,Talk-Show,"Ashley S. Gorman, Dave Skinner, Tim Verrinder, Toby Baker, Liz Clare","Tim Lovejoy, Simon Rimmer, Rebecca Seal, Ian Burrell, Ashley Banjo","Tim Lovejoy and Simon Rimmer host the food and chat show, with guests, cookery and music",https://m.media-amazon.com/images/M/MV5BOTMxYzA0ODUtNjUwMC00NDAxLWI4NTAtOGM2MmYwMTVjNTY0XkEyXkFqcGc@._V1_.jpg,,"Comedy, Talk-Show","Comedy, Talk-Show",Talk-Show,0.000203203,5.79E-05,6.73E-05,5.37E-05,0.030578582,1.80E-05,0.003433475,6.78E-05,0.004234246,0.000511754,0.002113979,7.46E-07,0.001316381,9.58E-07,0.008394905,0.24536829,0.000758804,6.99E-05,0.003227334,0.37786406,0.005523245,0.005479446,0.005880846,0.008051016,0.62005365,0.004511105,0.028185105,0.008758836,0.013793912,0.004114632,0.013947137,0.004618521,0.044248827,0.003917208,0.09335604,0.016467387,0.007825128,0.002952905,0.015411343,0.96141946,7.53E-09,1.55E-11,9.62E-10,2.34E-13,0.5754569,1.69E-12,9.23E-06,1.35E-09,2.04E-07,5.47E-12,0.012521227,1.93E-14,2.77E-06,6.07E-14,7.18E-05,0.000443818,6.85E-06,1.88E-12,3.51E-10,0.99864596,1.19E-06,1.96E-08,1.60E-06,1.88E-07,0.000187388,1.47E-07,0.000302161,1.77E-07,1.43E-06,7.68E-07,5.05E-06,5.04E-09,2.78E-05,3.72E-07,1.63E-05,0.000104476,4.62E-08,5.25E-05,8.72E-06,0.99997985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
tt21439566,Iron Chef: Mexico,"Game-Show, Reality-TV",,"Salvador Lam, Xanic, Michael Bauer, Elias Argentiere, Michelle Rodríguez",Rising talents participate in this cooking competition against three of Mexico's finest chefs to win the mythical katana and become the Legendary Chef.,https://m.media-amazon.com/images/M/MV5BMTMyZjE4ZTYtOGZlZC00Njk0LWIyMDQtNGUyOTdjM2RmZDdjXkEyXkFqcGc@._V1_.jpg,"Game-Show, Reality-TV","Game-Show, Reality-TV","Game-Show, Reality-TV","Game-Show, Reality-TV",0.000260227,0.021410713,6.58E-09,2.34E-05,1.97E-07,0.000140328,0.000291104,0.000113596,5.83E-06,8.09E-09,0.9672375,1.18E-06,4.15E-05,8.83E-05,1.09E-06,0.999676,0.008933319,3.08E-05,0.000158147,0.000138908,0.008206941,0.03637289,0.00361081,0.003935177,0.010974991,0.004843283,0.016272368,0.008300327,0.022354633,0.002406823,0.63120484,0.003292061,0.011112436,0.002574899,0.011093509,0.90821224,0.022895418,0.002106653,0.013305314,0.010565284,6.41E-08,2.40E-07,2.43E-21,1.13E-17,1.16E-08,4.29E-14,4.35E-11,2.99E-12,2.22E-13,5.41E-18,0.9999976,3.93E-17,3.23E-15,2.51E-15,1.86E-16,0.9999242,6.91E-09,5.58E-17,3.13E-13,5.39E-12,0.001564302,0.000786008,6.42E-07,4.08E-08,1.23E-05,6.99E-08,0.000469991,1.22E-08,1.43E-06,2.98E-07,0.996887,3.00E-09,0.000150227,8.62E-08,3.97E-07,0.9997638,0.000151533,5.98E-06,0.00025555,2.61E-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
tt6416260,Africa's Wild Horizons,"Adventure, Documentary",Christopher D.Z. Mason,,"Africa's spectacular biodiversity extends across a vast, numerous network of ecosystems. Explore the continent's incredible landscape and the unique wildlife that call its many different environments home.",https://m.media-amazon.com/images/M/MV5BNjU0ZmZhMTQtYTZiYi00OGQ4LWJmMjAtNmIzODYzN2U2MjE4XkEyXkFqcGc@._V1_.jpg,Documentary,Documentary,"Documentary, Family","Adventure, Documentary",1.80E-08,0.029561818,2.82E-06,2.27E-06,1.48E-09,1.01E-08,0.99999976,1.23E-05,0.002962073,5.87E-10,8.74E-08,1.13E-05,3.64E-06,1.39E-06,2.17E-07,1.22E-06,8.55E-13,1.38E-05,1.58E-06,5.24E-09,0.001726958,0.012663531,0.003265579,0.006369662,0.009251014,0.005272796,0.981005,0.01874235,0.041516554,0.001449223,0.003051832,0.01494013,0.006629578,0.001681571,0.061590556,0.017594084,0.001528218,0.00106043,0.004564705,0.00561476,2.43E-15,3.27E-10,9.41E-17,3.70E-17,3.35E-08,8.86E-15,1,9.27E-10,0.74623525,2.02E-20,8.70E-13,8.99E-10,8.16E-11,1.39E-16,7.20E-14,2.12E-12,4.52E-25,5.26E-12,9.21E-16,4.32E-17,2.32E-06,0.9999883,2.43E-06,0.000103315,6.53E-07,5.55E-08,0.99999714,0.00010816,3.26E-07,1.11E-07,1.93E-07,6.10E-09,5.57E-09,1.42E-10,3.47E-10,9.32E-06,8.43E-08,1.29E-05,3.56E-08,2.11E-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tt0086831,"Yes, Prime Minister",Comedy,"Sydney Lotterby, Peter Whitmore","Paul Eddington, Nigel Hawthorne, Derek Fowlds, Diana Hoddinott, Deborah Norton",James Hacker was propelled along the corridors of power to the very pinnacle of politics - Number 10.,https://m.media-amazon.com/images/M/MV5BZGM4MzJjYzAtNjE4Ni00MTkwLTljZTEtMzY1MWU0N2M1YThjXkEyXkFqcGc@._V1_.jpg,Comedy,News,Comedy,Comedy,0.0024437,1.77E-05,0.001839812,2.93E-06,0.99865085,2.70E-05,0.004413812,4.08E-06,6.42E-05,0.001645778,0.11952324,0.000207389,0.000661298,5.10E-06,0.000167628,0.019738687,4.41E-05,2.40E-06,0.000303332,0.003165288,0.003305949,0.005078088,0.002957558,0.013934433,0.14734751,0.012974937,0.12348909,0.018935878,0.011124918,0.002257143,0.002818452,0.0113345,0.007455275,0.002960084,0.7214591,0.022143522,0.004574993,0.002105747,0.00481909,0.29993904,9.58E-05,1.27E-06,1.18E-05,0.00181898,0.8340701,5.14E-07,0.26266629,1.11E-05,0.001215548,7.63E-06,0.07738648,6.59E-05,0.01042176,2.30E-05,0.001653761,0.000548165,1.85E-05,9.65E-07,6.91E-05,0.079695046,7.57E-05,3.22E-05,0.00017906,0.001731986,0.99981314,3.48E-06,0.047613572,8.14E-07,8.40E-06,0.001092614,2.14E-05,8.86E-09,3.55E-07,2.19E-10,3.25E-06,7.10E-07,5.66E-05,2.05E-07,3.10E-06,3.84E-06,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tt17051170,Enough,"News, Talk-Show",,Jeremy Boreing,"Daily Wire Co-CEO and god-king Jeremy Boreing brings you his latest rants on big government, big tech, Hollywood hypocrisy, and well, anything else that comes to mind - when it comes to mind.",https://m.media-amazon.com/images/M/MV5BNTRjYjIyYjQtMTk2NS00ZjZjLThjMGItMTRmZWE2Y2YxOWFlXkEyXkFqcGc@._V1_.jpg,Talk-Show,"News, Talk-Show","Comedy, News, Talk-Show","News, Talk-Show",3.86E-05,1.65E-06,0.000500277,0.019292453,0.16432282,0.000281603,0.11960548,1.86E-05,1.12E-05,0.000209324,0.000307693,0.000872707,0.000241939,2.32E-06,0.039227266,9.60E-05,6.74E-07,5.03E-05,0.001295168,0.8314921,0.005203581,0.004109641,0.003848417,0.003866358,0.16193688,0.008258762,0.026671024,0.009136095,0.011157458,0.002737486,0.003636681,0.006529926,0.007756685,0.003385813,0.8738463,0.012775795,0.00385776,0.002212145,0.01612961,0.8745587,2.79E-09,3.64E-12,1.03E-14,6.01E-10,0.9892994,1.03E-12,0.002695356,9.10E-11,3.60E-11,3.73E-11,1.93E-11,5.03E-09,2.60E-08,6.34E-12,0.8528763,1.96E-08,3.31E-14,6.22E-08,5.24E-10,0.68328756,2.72E-07,3.54E-09,4.97E-06,3.85E-06,6.35E-05,2.86E-06,0.002273148,3.70E-07,1.43E-06,2.24E-06,9.72E-07,8.02E-08,3.04E-05,4.71E-07,0.98683447,6.19E-07,1.39E-08,2.42E-05,0.000179596,0.99984515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
tt0262152,Breakfast,"News, Talk-Show",Gareth Knowles,"Charlie Stayt, Carol Kirkwood, Bill Turnbull, Sian Williams, Susanna Reid","The BBC's flagship morning news programme covering current affairs, business and sports, plus guest interviews and weather reports.",https://m.media-amazon.com/images/M/MV5BZjNjNjY4NzUtMTA2ZC00ZTZkLWEzMDQtZTA4MjlmYzNjMTU4XkEyXkFqcGc@._V1_.jpg,News,"News, Talk-Show",News,"News, Talk-Show",1.15E-07,6.98E-09,1.15E-06,1.69E-06,3.12E-06,1.32E-07,0.011009567,9.83E-07,0.001689625,1.36E-06,1.35E-06,0.000229381,6.15E-06,1.17E-07,0.97123575,3.41E-06,2.67E-09,3.59E-06,7.52E-05,0.011530394,0.006906634,0.004541304,0.003134195,0.005381555,0.028924827,0.006406686,0.021629855,0.009905278,0.009903658,0.002677054,0.003917975,0.010038759,0.006992318,0.003516643,0.949116,0.009493063,0.003331987,0.002327116,0.03873152,0.5879307,2.73E-10,6.84E-19,2.48E-21,1.09E-15,7.31E-07,5.58E-16,1.33E-07,1.31E-15,7.21E-10,2.82E-20,1.66E-11,3.40E-14,7.24E-12,2.39E-13,0.99970406,6.78E-13,1.35E-14,4.89E-16,2.12E-06,0.42571092,2.06E-07,8.21E-09,5.24E-06,3.83E-07,1.43E-06,1.91E-06,0.001571715,1.61E-07,1.57E-06,5.87E-07,2.79E-06,2.99E-08,1.93E-05,2.11E-06,0.61915696,6.48E-06,1.38E-08,6.17E-05,7.96E-05,0.9998299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
tt11896334,Supermarket Stakeout,"Game-Show, Reality-TV",Michael Shea,"Alex Guarnaschelli, Antonia Lofaso, Sabin Lomac, Jeremy McBryde, Christian Petroni","Alex Guarnaschelli hosts as four chefs square off in a competitive pop-up kitchen outside a grocery store. Assigned a theme for each round, the chefs must size up shoppers and attempt to negotiate for their grocery bags.",https://m.media-amazon.com/images/M/MV5BMjVjNDJjZGUtMWQ4My00NTJmLTk3ZTMtZDY2ZDQyNTQwMWM1XkEyXkFqcGc@._V1_.jpg,Reality-TV,"Game-Show, Reality-TV","Game-Show, Reality-TV","Game-Show, Reality-TV",0.000120441,0.000605275,6.72E-06,1.20E-06,0.007813382,4.61E-07,0.002484798,8.97E-05,0.013559088,6.48E-05,0.13568619,3.51E-05,5.03E-06,2.00E-06,0.009878326,0.9124236,0.000201677,7.45E-05,0.000206242,0.001727465,0.006659774,0.030182961,0.003653412,0.00271391,0.026884865,0.002971523,0.01405384,0.00860017,0.033403285,0.002455892,0.7528573,0.002605638,0.007698633,0.001999559,0.008225063,0.828533,0.02111253,0.001768227,0.010197044,0.008020666,7.86E-06,1.21E-06,7.77E-10,5.25E-09,0.02709643,9.95E-08,5.38E-06,2.51E-07,5.82E-05,1.70E-10,0.9980988,1.91E-10,2.10E-08,1.42E-07,1.13E-06,0.7464494,3.01E-05,2.57E-11,5.84E-07,1.12E-05,0.002627192,0.004336593,2.23E-07,4.59E-08,2.03E-05,1.01E-08,0.000285264,6.48E-08,6.55E-06,3.46E-06,0.9996119,3.71E-09,0.000173557,3.70E-08,1.14E-06,0.9997409,0.00052836,5.01E-06,5.52E-05,3.55E-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
tt5490466,Barely Speaking with Arnub,"Comedy, News, Talk-Show","Amir Musanna, Arunabh Kumar, Deepak Kumar Mishra, Amit Golani","Biswapati Sarkar, Shah Rukh Khan, Ranveer Singh, Pareeniti Chopra, Ali Zafar","From the makers of tvf pitchers, a super funny debate show which reflects a funny and crazier version of indian politics, bollywood and the society.",https://m.media-amazon.com/images/M/MV5BM2Y2NGEyY2UtNWE0NC00YTQ4LTk5NTQtYTEzNGZhZGJmZDc1XkEyXkFqcGc@._V1_.jpg,"Comedy, Documentary","News, Talk-Show",Comedy,"Comedy, News, Talk-Show",1.14E-06,3.13E-06,0.001553204,0.014011524,0.73635685,7.85E-06,0.72941035,0.000258584,0.000350775,0.000162333,5.64E-05,0.001455396,1.31E-05,1.02E-07,0.00335982,3.25E-05,1.56E-06,2.27E-05,6.52E-06,0.10852016,0.004582091,0.005675212,0.004391792,0.002773402,0.26705092,0.004913997,0.020563317,0.008824829,0.018690437,0.003025576,0.014046316,0.006759348,0.00779147,0.003082092,0.87302333,0.030215312,0.005789763,0.002603454,0.007570163,0.8364594,0.000110319,2.02E-05,2.54E-05,0.001350593,0.98708063,1.11E-05,0.0648523,0.00042898,0.0011222,7.34E-06,0.007576478,0.000414641,0.002435716,1.54E-06,0.23306386,0.035721682,4.71E-05,1.02E-06,0.000229926,0.47354108,8.77E-07,5.22E-10,8.35E-06,1.56E-06,0.9965229,3.76E-06,0.000630437,1.04E-06,5.64E-06,0.000109822,2.75E-07,8.29E-08,4.73E-05,9.06E-09,0.9847802,4.53E-08,2.43E-07,1.22E-06,1.38E-05,0.99966836,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
tt0371487,Telediario,News,,"Ana Blanco, María Escario, Jesús Álvarez, Alfredo Urdaci, Paco Montesdeoca","Spain's flagship television news hour, produced by the Spanish public service broadcaster TVE. It is the longest running program in the history of television in Spain as it has been broadcast daily since September 15th, 1957.",https://m.media-amazon.com/images/M/MV5BN2M3OThmOTgtODhlZS00OGY0LWIwZjEtZGZhNDAwNGI0MjIyXkEyXkFqcGc@._V1_.jpg,News,News,News,News,0.002965429,0.000933377,0.000225278,0.000628487,0.013837921,0.01659752,0.17328481,0.022038424,0.00867818,0.000233809,0.002662163,0.002860621,0.000167809,0.000666248,0.9621782,0.033973664,0.000356014,0.001378584,0.018503992,0.004492695,0.004671743,0.005614925,0.002975067,0.006790842,0.012274206,0.006489533,0.20403703,0.015318914,0.016985206,0.002400624,0.003408107,0.017286936,0.006152243,0.002875161,0.9422713,0.011225174,0.002751805,0.00151684,0.012940697,0.040767822,1.50E-05,1.25E-07,2.55E-12,7.98E-05,0.000104694,3.28E-08,0.039353166,4.58E-06,1.61E-07,4.58E-10,5.97E-08,0.000111144,1.87E-06,8.61E-07,0.99132055,2.08E-07,1.19E-09,1.38E-06,1.12E-06,0.021836378,1.90E-08,3.65E-08,1.39E-06,1.06E-05,2.15E-06,1.50E-05,0.011193912,9.94E-06,6.42E-06,1.36E-06,1.63E-06,3.07E-06,2.18E-07,2.86E-07,0.9999738,7.84E-06,1.91E-07,1.99E-07,2.27E-05,0.000444232,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tt1540733,A Good Day to Die,"Biography, Documentary, History","David Mueller, Lynn Salt","Larry Anderson, Dennis Banks, Tashina Banks, Clyde Bellecourt, Sydney Bird",AIM leader Dennis Banks looks back at his early life and the rise of the American Indian Movement.,https://m.media-amazon.com/images/M/MV5BMTUzOTM5MTAxOV5BMl5BanBnXkFtZTgwMjcxNDA2MDE@._V1_.jpg,"Biography, Documentary","Biography, Documentary","Biography, Documentary, History","Biography, Documentary, History",2.37E-06,1.44E-05,0.000297661,0.921779,1.93E-05,0.000161229,0.98990786,0.005818385,6.48E-05,3.79E-06,7.08E-09,0.42227587,1.33E-05,2.69E-05,0.08353097,5.15E-08,1.61E-09,1.84E-05,0.000418182,6.43E-05,0.001233781,0.008540946,0.004073999,0.54418445,0.021743327,0.015668884,0.98755974,0.16219498,0.016019974,0.001464842,0.000765791,0.21106309,0.006995132,0.004891295,0.02107875,0.002322723,0.002293443,0.001866735,0.00254985,0.006066803,1.33E-08,3.81E-07,2.03E-09,0.6199632,1.46E-09,9.18E-09,0.9999995,0.024838148,2.71E-06,1.30E-14,2.78E-13,0.97928095,4.35E-10,4.38E-09,1.21E-06,1.32E-10,1.49E-13,2.37E-10,1.36E-06,3.67E-10,5.97E-10,3.37E-06,1.26E-11,0.9999976,7.75E-08,0.00010014,0.9999949,2.25E-05,6.41E-08,1.94E-12,1.08E-13,0.9804081,8.04E-06,1.59E-09,8.31E-07,2.64E-10,2.34E-10,8.53E-10,5.92E-07,2.79E-11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
